State,city,Zipcode,latitude,longitude
CA,San Jose,95122,37.328829,-121.811678
CA,Folsom,95630,38.6485,-121.117691
CA,Riverside,92501,33.982723,-117.375336
CA,San Rafael,94901,37.972332,-122.528648
CA,Riverside,92504,33.921276,-117.414085
CA,Martinez,94553,38.013882,-122.134857
CA,San Rafael,94901,37.97261,-122.530579
CA,San Francisco,94102,37.780314,-122.417757
CA,Oakland,94621,37.712425,-122.211693
CA,Riverside,92501,33.983878,-117.375093
CA,Geyserville,95441,38.684883,-122.877831
CA,Costa Mesa,92626,33.693012,-117.883736
CA,Ventura,93003,34.260448,-119.215988
CO,El Jebel,81623,39.391192,-107.084873
CO,Denver,80246,39.703957,-104.937386
CO,Denver,80210,39.679752,-104.96135
CO,Highlands Ranch,80129,39.554888,-105.009263
CO,Aurora,80011,39.73768,-104.83542
CO,Englewood,80112,39.562253,-104.868535
CO,Aurora,80011,39.737636,-104.835337
CO,Aurora,80014,39.672948,-104.824596
CO,Denver,80210,39.673728,-104.9602
CO,Denver,80210,39.677965,-104.964159
CO,Boulder,80301,40.022175,-105.241693
CO,Longmont,80501,40.147085,-105.128485
CO,Englewood,80111,39.617353,-104.894236
CO,Denver,80238,39.769293,-104.890652
CO,Longmont,80504,40.199277,-105.088232
CO,Fort Collins,80526,40.55666,-105.086678
CO,Fort Collins,80526,40.556718,-105.086681
CO,Aurora,80013,39.67996,-104.769458
CO,Highlands Ranch,80126,39.545463,-104.94249
CO,Boulder,80302,40.02202,-105.264427
CO,Longmont,80501,40.168507,-105.104555
CO,Westminster,80031,39.858299,-105.064885
CO,Denver,80238,39.759807,-104.897199
CO,Aurora,80016,39.637135,-104.685287
CO,Littleton,80120,39.618728,-105.012776
CO,Basalt,81621,39.386935,-107.082643
CO,Grand Junction,81501,39.066759,-108.561617
CO,Brighton,80601,39.979096,-104.817447
CO,Denver,80202,39.76042,-104.996801
CO,Lakewood,80226,39.708654,-105.080767
CO,Steamboat Springs,80487,40.48769,-106.836743
CO,Fort Collins,80521,40.568283,-105.083006
CO,Vail,81657,39.642234,-106.371786
CO,Westminster,80031,39.913434,-105.044691
CO,Littleton,80123,39.623558,-105.091632
CO,Denver,80210,39.696341,-104.97957
CO,Vail,81657,39.6421,-106.37264
CO,Fort Collins,80521,40.568246,-105.083011
CO,Steamboat Springs,80487,40.45606,-106.816772
CO,Denver,80204,39.749793,-105.003873
CO,Boulder,80301,40.024928,-105.251149
CO,Greenwood Village,80111,39.603034,-104.896014
CO,Aspen,81611,39.189108,-106.848313
CO,Palisade,81526,39.110634,-108.350857
CO,Edwards,81632,39.648396,-106.58703
CO,Morrison,80465,39.664114,-105.202624
CO,Durango,81301,37.271122,-107.879395
CO,Colorado Springs,80921,39.054054,-104.84443
CO,Denver,80220,39.746849,-104.894852
CO,Windsor,80550,40.495727,-104.927324
CO,Golden,80401,39.7552,-105.222252
CO,Windsor,80550,40.48282,-104.918294
CO,Golden,80401,39.756293,-105.220778
CO,Golden,80401,39.753901,-105.218113
CO,Golden,80401,39.741532,-105.199521
CO,Golden,80401,39.755169,-105.220129
CO,Golden,80401,39.756445,-105.225926
CO,Denver,80202,39.744844,-104.995854
CO,Denver,80246,39.697652,-104.939503
CO,Fort Collins,80521,40.579815,-105.081439
CO,Broomfield,80021,39.915329,-105.123245
CO,Denver,80202,39.747704,-104.989786
CO,Denver,80205,39.753645,-104.990249
CO,Denver,80246,39.699077,-104.9377
CO,Colorado Springs,80918,38.912962,-104.814885
CO,Denver,80203,39.723272,-104.984264
CO,Arvada,80002,39.803571,-105.087786
CO,Denver,80202,39.749408,-104.998468
CO,Boulder,80302,40.019307,-105.276394
CO,Denver,80205,39.760959,-104.987504
CO,Colorado Springs,80922,38.880674,-104.717103
CO,Denver,80202,39.751836,-105.003859
CO,Aurora,80012,39.711639,-104.812355
CO,Nederland,80466,39.961939,-105.510853
CO,Loveland,80538,40.435245,-104.994922
CO,Highlands Ranch,80129,39.559482,-105.001902
CO,Littleton,80129,39.559418,-105.00246
CO,Grand Junction,81501,39.110092,-108.350896
CO,Denver,80216,39.798954,-104.982285
CO,Longmont,80501,40.143499,-105.126725
CO,Arvada,80002,39.793049,-105.078386
CO,Idaho Springs,80452,39.741348,-105.51708
CO,Durango,81301,37.27201,-107.883109
CO,Louisville,80027,39.978134,-105.131169
CO,Denver,80202,39.743137,-104.997468
CO,Frisco,80443,39.589979,-106.09864
WA,Bellevue,98004,47.611456,-122.193235
WA,Bellevue,98004,47.614177,-122.196757
WA,Bellevue,98004,47.599757,-122.187281
WA,Seattle,98121,47.614188,-122.339392
WA,Shoreline,98155,47.756896,-122.312344
WA,Issaquah,98029,47.540359,-122.020025
WA,Seattle,98109,47.61997,-122.338026
WA,Gig Harbor,98335,47.301532,-122.576906
WA,Tacoma,98407,47.30389,-122.520943
WA,Seattle,98104,47.603241,-122.327568
WA,Seattle,98104,47.602955,-122.327339
WA,Seattle,98101,47.605984,-122.338745
WA,Gig Harbor,98335,47.3019,-122.579542
WA,Seattle,98103,47.659535,-122.342581
WA,Issaquah,98027,47.550037,-122.05793
WA,Tacoma,98409,47.226925,-122.475281
WA,Seattle,98101,47.612478,-122.33528
WA,Mt Vernon,98273,48.399143,-122.333504
WA,Issaquah,98029,47.544483,-122.018089
CA,Merced,95348,37.316589,-120.505128
AZ,Flagstaff,86001,35.19959,-111.65293
CA,Pasadena,91101,34.144912,-118.134121
CA,Pacific Palisades,90272,34.046745,-118.525902
CA,Canoga Park,91303,34.201265,-118.592918
CA,North Hollywood,91601,34.161006,-118.371762
CA,Los Angeles,90057,34.056753,-118.273745
WA,Vancouver,98663,45.649918,-122.593406
CO,Glendale,80246,39.703957,-104.93742
CA,Brea,92823,33.910091,-117.849204
OR,Portland,97219,45.470578,-122.691695
CA,Pismo Beach,93449,35.14,-120.63
CA,Hermosa Beach,90254,33.87,-118.4
CA,Temecula,92590,33.499957,-117.161811
CA,Temecula,92590,33.49991,-117.161754
NV,Las Vegas,89109,36.117738,-115.160757
CA,Palmdale,93551,34.598965,-118.147408
CA,Lebec,93243,34.818138,-118.883072
CO,Grand Junction,81505,39.127054,-108.645768
CO,Avon,81620,39.603046,-106.517977
CA,Marina Del Rey,90292,33.979922,-118.46506
CA,Los Angeles,90064,34.036431,-118.434854
CA,San Jose,95123,37.251248,-121.865866
UT,Salt Lake City,84116,40.773333,-112.026267
CA,Dublin,94568,37.703683,-121.873494
AZ,Sedona,86336,34.862622,-111.813475
CA,Pasadena,91105,34.134934,-118.151118
CA,Clovis,93612,36.825899,-119.698628
UT,Saratoga Springs,84045,40.355404,-111.901886
CA,Los Angeles,90031,34.074162,-118.20609
CO,Grand Junction,81501,39.055449,-108.555206
CO,Grand Junction,81501,39.055622,-108.54831
OR,Newport,97365,44.621807,-124.04715
OR,Newport,97366,44.62184,-124.047104
OR,Salem,97301,44.925891,-123.002688
CA,Los Angeles,90049,34.066735,-118.460543
CA,Pacoima,91331,34.272861,-118.405671
UT,Provo,84606,40.232764,-111.6561
UT,Provo,84606,40.232753,-111.655968
CA,Los Angeles,90031,34.081225,-118.219391
CA,Gardena,90248,33.882173,-118.282713
CA,San Diego,92173,32.545251,-117.041592
CA,Cantua Creek,93608,36.502236,-120.327699
AZ,Mesa,85204,33.389251,-111.753591
WA,Olympia,98501,47.035325,-122.901187
WA,Colville,99114,48.545492,-117.905583
CA,Walnut Creek,94595,37.87502,-122.077198
CA,Glendale,91204,34.126052,-118.255746
CO,Colorado Springs,80923,38.937437,-104.738467
CO,Centennial,80112,39.57,-104.88
MT,Miles City,59301,46.39,-105.82
WA,Renton,98057,47.483486,-122.194315
WA,College Place,99324,46.0427838,-118.3869759
CA,Lodi,95240,38.0970271,-121.2659723
CA,Ventura,93001,34.2441679,-119.2653436
AZ,Scottsdale,85258,33.575676,-111.884922
CA,Oceanside,92054,33.195852,-117.38261
CO,Lakewood,80226,39.706097,-105.08348
UT,Green River,84525,38.99578,-110.161706
UT,Salina,84654,38.931443,-111.853653
CA,Palo Alto,94306,37.396594,-122.13288
AZ,Tucson,85705,32.226711,-110.965666
AZ,Glendale,85305,33.54037,-112.259234
CA,Grover Beach,93433,35.120814,-120.621817
CA,Grover Beach,93433,35.121266,-120.629426
CA,Roseville,95661,38.744924,-121.241913
CA,San Diego,92130,32.950887,-117.236635
CA,Los Angeles,90057,34.059976,-118.282862
CA,Markleeville,96120,38.771728,-119.817092
CA,Shandon,93461,35.675115,-120.346632
CA,Fresno,93727,36.763682,-119.72056
CO,Fort Collins,80526,40.5555,-105.09868
CA,Glendale,91206,34.146957,-118.248668
CA,Los Angeles,90026,34.073312,-118.258882
CA,"Torrance, CA",90501,33.831436,-118.300104
CA,Los Angeles,90003,33.974586,-118.274917
CA,Los Angeles,90026,34.069362,-118.264337
CA,Los Angeles,90036,34.082261,-118.344168
CA,North Hollywood,91601,34.163895,-118.373488
CA,Fremont,94539,37.528576,-121.912367
AZ,Scottsdale,85257,33.475302,-111.925588
CA,Tehachapi,93561,35.142232,-118.448856
CA,Chowchilla,93610,37.125443,-120.256979
CA,Los Angeles,91411,34.1852909,-118.4663185
CA,Yucca Valley,92284,34.122792,-116.414598
CA,Newark,94560,37.516369,-122.003878
NV,Gardnerville,89410,38.938694,-119.7426
UT,Layton,84041,41.091548,-111.990411
UT,Draper,84020,40.49123,-111.87187
UT,Salt Lake City,84111,40.755679,-111.884671
UT,Salt Lake City,84111,40.761352,-111.88466
UT,Salt Lake City,84104,40.757662,-111.945977
UT,Salt Lake City,84116,40.811533,-111.944563
UT,Salt Lake City,84111,40.76135,-111.884654
UT,Salt Lake City,84111,40.755739,-111.884547
UT,Salt Lake City,84111,40.759009,-111.882046
UT,Salt Lake City,84111,40.765691,-111.890973
UT,Salt Lake City,84111,40.755921,-111.883403
UT,Salt Lake City,84111,40.758466,-111.88325
UT,Salt Lake City,84104,40.758658,-111.946703
WY,Jackson,83001,43.477823,-110.764262
CA,Los Angeles,90057,34.06241,-118.2731616
WA,Olympia,98501,47.038242,-122.899229
CO,Boulder,80303,40.015297,-105.208469
CA,Santa Monica,90402,34.024126,-118.513277
OR,Salem,97301,44.934815,-123.026732
CO,Denver,80238,39.7548612,-104.8509185
AZ,Tempe,85287,33.423295,-111.929089
CA,Santa Rosa,95401,38.466606,-122.81683
UT,Provo,84606,40.232994,-111.63523
CA,Oakland,94601,37.771272,-122.230912
CA,Fremont,94539,37.52934,-121.912258
CA,Oceanside,92054,33.192667,-117.378694
CA,Thousand Oaks,91360,34.18387,-118.882399
CA,Anza,92539,33.540782,-116.740683
CA,Pasadena,91101,34.148418,-118.133243
CA,Pasadena,91101,34.146692,-118.133274
CO,Crested Butte,81224,38.870388,-106.98525
CO,Lake City,81235,38.026382,-107.319733
UT,Lehi,84043,40.439309,-111.893261
WA,Bainbridge Island,98110,47.605226,-122.548468
CA,Buena Park,90620,33.84785,-117.990308
CA,Moreno Valley,92555,33.8966492,-117.1860291
CA,Ventura,93001,34.2450473,-119.2664202
CA,Lancaster,93534,34.698696,-118.142044
CA,Sacramento,95834,38.643591,-121.518417
CA,Los Banos,93635,37.05529,-120.835156
CO,Fort Collins,80525,40.53833,-105.04207
CO,Longmont,80501,40.168644,-105.10418
CO,Longmont,80501,40.167805,-105.10495
CO,Longmont,80501,40.16781,-105.10482
CO,Fort Collins,80524,40.588596,-105.078445
CO,Fort Collins,80524,40.587685,-105.0727
CO,Fort Collins,80525,40.51831,-105.07992
CO,Fort Collins,80525,40.562767,-105.04675
CO,Denver,80249,39.81741,-104.77191
CA,Los Angeles,90034,34.022367,-118.409248
CA,Carlsbad,92010,33.139921,-117.249221
AZ,Grand Canyon Village,86023,36.053482,-112.1442324
CA,South San Francisco,94080,37.6676844,-122.3830972
CA,Pollock Pines,95726,38.763567,-120.575807
MT,Glendive,59330,47.13,-104.69
CA,Fairfield,94533,38.238356,-122.078738
CA,Lakeport,95453,39.043559,-122.914319
CA,Salinas,93906,36.732821,-121.648596
CA,Fresno,93703,36.758972,-119.780238
CA,Fresno,93727,36.736217,-119.67724
CA,Delano,93215,35.790725,-119.249938
CA,Paso Robles,93446,35.596827,-120.694392
CO,Grand Junction,81501,39.057182,-108.561438
WA,Bremerton,98335,47.603645,-122.627873
CA,Santa Clara,95054,37.385187,-121.97289
CA,Newark,94560,37.52473,-122.004795
CA,Manhattan Beach,90266,33.901572,-118.383967
WA,Vancouver,98686,45.707321,-122.600084
WA,Mead,99021,47.786697,-117.354001
WA,Spokane,99203,47.625992,-117.401065
WA,Spokane,99202,47.661965,-117.405181
CA,Milpitas,95035,37.40347,-121.91366
CA,San Jose,95131,37.391928,-121.884691
CA,Los Angeles,90049,34.060114,-118.468824
CA,Los Angeles,90045,33.956006,-118.417252
CA,Hermosa Beach,90254,33.863034,-118.401098
CA,Rosemead,91770,34.062343,-118.069971
CA,Los Angeles,90015,34.043329,-118.259525
CA,Los Angeles,90026,34.074638,-118.247709
CA,Burbank,91504,34.190378,-118.335188
CA,Canoga Park,91303,34.200601,-118.610111
CA,Agoura Hills,91301,34.148186,-118.762858
CA,Agoura Hills,91301,34.145698,-118.787491
OR,Jordan Valley,97910,42.976882,-117.063047
WA,Wenatchee,98801,47.396982,-120.329257
WA,Wenatchee,98801,47.427475,-120.312078
WA,Wenatchee,98801,47.431945,-120.323007
WA,Wenatchee,98801,47.432978,-120.322963
WA,Wenatchee,98801,47.406469,-120.322576
WA,Wenatchee,98801,47.407649,-120.323973
MT,Helena,59602,46.62,-112.01
MT,Great Falls,59404,47.48,-111.34
MT,Big Sky,59716,45.26,-111.31
WY,Evansville,82636,42.85,-106.21
CA,Beaumont,92223,33.92,-116.95
NV,Fallon,89406,39.414325,-117.840818
NV,Austin,89310,39.491226,-117.069856
CA,Arvin,93203,35.210277,-118.832618
CA,Arvin,93203,35.210564,-118.830197
CO,Windsor,80550,40.466091,-104.882949
UT,Orem,84058,40.273854,-111.6927
CA,Kyburz,95735,38.796086,-120.146207
CA,San Francisco,94129,37.801198,-122.459363
CA,Upland,91786,34.098951,-117.649514
CO,Kersey,80644,40.3853,-104.56373
UT,Kaysville,84037,41.040634,-111.96352
OR,Hillsboro,97124,45.554811,-122.908941
CA,Truckee,96161,39.328884,-120.18252
CA,Sacramento,95826,38.551416,-121.411754
CA,Sacramento,95826,38.551089,-121.412247
CA,Long Beach,90802,33.7526,-118.19079
CA,Long Beach,90802,33.75235,-118.190919
CA,Chino,91710,34.013238,-117.688818
CA,Chino,91710,34.013072,-117.691229
NM,Albuquerque,87102,35.076256,-106.660503
UT,Kaysville,84037,41.03909,-111.93692
WA,Seattle,98122,47.616001,-122.32028
CA,Panorama City,91402,34.246624,-118.448588
OR,Cottage Grove,97424,43.7991399,-123.0609185
OR,Cottage Grove,97424,43.7970606,-123.0636059
CA,Los Angeles,91356,34.1691137,-118.5311145
CA,Sunnyvale,94086,37.373457,-122.031158
CA,Grover Beach,93449,35.121241,-120.62941
CA,Sacramento,95814,38.578151,-121.493131
CA,Sacramento,95814,38.580423,-121.48619
CA,Sacramento,95814,38.583701,-121.502911
CA,Sacramento,95814,38.58061,-121.506386
CA,Sacramento,95814,38.581234,-121.49291
CA,Sacramento,95822,38.521896,-121.49862
CO,Edwards,81632,39.643138,-106.592174
CA,Los Angeles,90011,33.991126,-118.256537
AZ,Chandler,85226,33.2794413,-111.9638933
CA,El Segundo,90245,33.924851,-118.385706
WA,Walla Walla,99362,46.011032,-118.36136
WA,Olympia,98502,47.045446,-122.936182
CA,El Cerrito,94530,37.9,-122.3
WA,Bothell,98011,47.77,-122.19
ID,Burley,83318,42.56,-113.79
CA,Tulare,93274,36.181548,-119.330058
CA,Madera,93637,36.99628,-120.097911
CA,Valencia,91355,34.428862,-118.594906
CA,Santa Clarita,91355,34.407973,-118.569045
CA,Santa Clarita,91355,34.402311,-118.568547
CA,Valencia,91355,34.419199,-118.553042
CO,Denver,80249,39.823081,-104.775506
CO,Denver,80249,39.823033,-104.775506
CO,Denver,80239,39.774837,-104.79489
CO,Aurora,80019,39.819202,-104.691079
WA,Walla Walla,99362,46.062597,-118.34231
AZ,Phoenix,85028,33.581299,-111.979134
OR,Beaverton,97005,45.491017,-122.808372
CA,Carlsbad,92008,33.134628,-117.285867
CA,Los Angeles,90071,34.051535,-118.258518
CA,Roseville,95678,38.7286238,-121.2894112
OR,Portland,97218,45.56223,-122.591429
CA,Santa Rosa,95407,38.4091,-122.7236
CA,Fullerton,92835,33.88418,-117.924612
CA,Hayward,94545,37.65112,-122.142555
CA,Hayward,94545,37.651106,-122.14289
CA,Hayward,94545,37.651053,-122.142781
CO,Gypsum,81637,39.639029,-106.943272
CO,Denver,80249,39.817905,-104.77099
CA,Porteville,93257,36.070233,-119.01581
AZ,Phoenix,85003,33.466072,-112.076095
AZ,Phoenix,85014,33.497719,-112.056107
CA,San Diego,92101,32.716068,-117.161533
AZ,Scottsdale,85258,33.552807,-111.89342
MT,Great Falls,59405,47.498413,-111.30708
UT,Lehi,84043,40.388549,-111.847684
WA,Snohomish,98290,47.938312,-122.109156
WA,Blaine,98230,48.995255,-122.75184
CA,Los Angeles,90020,34.064652,-118.300288
CA,Los Angeles,91316,34.159757,-118.501206
CA,Modesto,95356,37.69,-121.06
NV,North Las Vegas,89103,36.217296,-115.128863
CA,Rancho Mirage,92270,33.73509,-116.408325
CA,Brentwood,94513,37.8969,-121.719558
CA,San Francisco,94158,37.773115,-122.389011
CO,Denver,80236,39.641241,-105.033344
CO,Denver,80236,39.639053,-105.032664
CO,Denver,80236,39.641292,-105.03029
CO,Denver,80236,39.641942,-105.030593
CO,Pueblo,81003,38.289577,-104.630478
CO,Denver,80236,39.641636,-105.032109
NM,Rio Rancho,87124,35.218666,-106.662687
UT,Orem,84058,40.282284,-111.7197
UT,Orem,84058,40.280567,-111.70653
UT,Orem,84058,40.277863,-111.705536
UT,Orem,84058,40.274002,-111.73241
WA,Seattle,98104,47.605888,-122.324733
AZ,Williams,86046,35.2520488,-112.1914662
CA,Long Beach,90846,33.829361,-118.143111
CA,Long Beach,90846,33.829866,-118.145001
CA,Long Beach,90846,33.83108,-118.144175
CA,Los Angeles,90012,34.052198,-118.248472
CA,Newport Beach,92660,33.653957,-117.883834
CA,Carmel-by-the-Sea,93921,36.552407,-121.921656
WA,Bellingham,98225,48.747287,-122.480701
OR,Redmond,97756,44.26766,-121.17681
CO,Westminster,80234,39.941147,-104.99204
AZ,Tucson,85701,32.2215629,-110.9673821
OR,Portland,97209,45.530968,-122.683951
CA,SAN RAFAEL,94903,37.999232,-122.552077
CA,Half Moon Bay,94019,37.462112,-122.429835
AZ,Tucson,85719,32.234493,-110.957646
CA,Long Beach,90802,33.765167,-118.187721
CA,Olancha,93549,36.04731,-117.945662
CA,Bakersfield,93311,35.266528,-119.252961
WA,Kirkland,98033,47.65753,-122.206519
WA,Kirkland,98033,47.65753,-122.206519
WA,Kirkland,98033,47.655327,-122.205254
WA,Kirkland,98033,47.655327,-122.205254
CA,Covina,91723,34.0744187,-117.880137
CA,Sacramento,95827,38.548461,-121.337132
CA,Anaheim,92802,33.806441,-117.914704
CA,Los Angeles,90068,34.134504,-118.36019
CO,Frisco,80443,39.586636,-106.095246
AZ,Carefree,85377,33.8241129,-111.922769
CA,Santa Barbara,93101,34.424635,-119.704698
CA,Santa Barbara,93101,34.424251,-119.704082
CA,Santa Barbara,93108,34.424422,-119.704418
WA,SeaTac,98188,47.431736,-122.29395
NM,Santa Rosa,88435,34.947211,-104.638229
CA,Pleasanton,94588,37.686207,-121.87566
CA,Pleasanton,94588,37.684095,-121.873285
CA,Pleasanton,94588,37.684383,-121.873615
CA,Fairfield,94533,38.242091,-122.084677
CA,San Ramon,94582,37.7527729,-121.910712
CA,Santa Cruz,95062,36.98,-122.01
CA,Elk Grove,95758,38.41,-121.39
WA,Seattle,98195,47.648934,-122.302389
WA,Seattle,98195,47.650072,-122.310852
WA,Seattle,98105,47.653047,-122.313915
WA,Seattle,98105,47.656832,-122.311626
WA,Seattle,98105,47.658987,-122.309214
WA,Seattle,98105,47.660311,-122.309086
WA,Seattle,98105,47.660696,-122.315595
CO,Loveland,80538,40.408929,-105.007677
CO,Denver,80223,39.7128367,-104.9941988
CA,Long Beach,90802,33.76354,-118.196695
CO,Boulder,80303,40.01335,-105.25424
CO,Eagle,81631,39.664029,-106.816901
CO,Gypsum,81637,39.639746,-106.916296
CO,Louisville,80027,39.9676,-105.16982
NV,Henderson,89011,36.066789,-115.028062
CA,Martinez,94553,38.018407,-122.13443
CA,La Habra,90631,33.931289,-117.945239
CA,Corona,92880,33.877579,-117.660006
CA,San Francisco,94158,37.772633,-122.397095
UT,Taylorsville,84119,40.671849,-111.956727
CA,Thousand Oaks,91360,34.185757,-118.886029
CA,Concord,94520,37.973353,-122.031921
MT,Kalispell,59901,48.21077,-114.293332
OR,Eugene,97401,44.057642,-123.060739
UT,Clearfield,84015,41.09261,-111.998206
CA,Rancho Cordova,95670,38.590543,-121.28041
OR,Portland,97210,45.5375454,-122.7078005
CA,Stockton,95212,38.018189,-121.271691
AZ,Tucson,85710,32.199152,-110.841545
CA,San Jose,95126,37.32372,-121.913252
CA,San Ramon,94583,37.77588,-121.970186
CA,Azusa,91702,34.131652,-117.90881
AZ,Scottsdale,85260,33.574827,-111.88076
AZ,Gilbert,85296,33.337406,-111.7568659
OR,Portland,97204,45.516192,-122.679482
AZ,Tempe,85283,33.357672,-111.968225
CA,Thousand Oaks,91360,34.184008,-118.877536
WA,Puyallup,98371,47.184778,-122.29331
WA,Puyallup,98371,47.185296,-122.299236
OR,Hillsboro,97123,45.521578,-122.988974
CA,San Diego,92108,32.769361,-117.164917
WA,Olympia,98516,47.067908,-122.76289
CA,San Francisco,94105,37.786471,-122.400421
WA,Seattle,98164,47.60578,-122.331858
WA,SeaTac,98188,47.45061,-122.294966
WA,Vancouver,98683,45.616749,-122.49078
OR,Portland,97232,45.533816,-122.634641
CA,Montebello,90640,33.994733,-118.118267
WA,Seattle,98101,47.6102369,-122.3336405
CA,San Francisco,94108,37.7919436,-122.4045169
AZ,Phoenix,85007,33.447548,-112.090855
CA,King City,93930,36.205332,-121.132978
CA,Lodi,95242,38.116936,-121.303007
CA,San Diego,92121,32.899593,-117.203531
CO,Dinosaur,81610,40.245184,-109.009012
CO,Gypsum,81637,39.63993,-106.911981
CO,Gypsum,81637,39.639915,-106.912075
CO,Dinosaur,81610,40.245185,-109.008986
CO,Denver,80237,39.637547,-104.91135
CA,San Jose,95110,37.35142,-121.904346
CO,Creede,81130,37.846947,-106.92504
UT,Castle Dale,84513,39.21257,-111.01697
CA,Los Angeles,90066,33.97804,-118.418169
CA,San Francisco,94110,37.742905,-122.422034
CO,LaFayette,80026,39.793446,-105.1432313
CO,Denver,80249,39.84857243,-104.6770434
CO,Denver,80205,39.8379461,-104.6821782
CO,Boulder,80026,40.14028287,-105.1415081
CO,Arvada,80002,39.74843249,-104.9428474
CO,Brighton,80601,40.01232382,-105.1254816
CO,Denver,80206,39.79869007,-105.0798523
CO,Denver,80204,40.019901,-104.807239
CO,Westminster,80031,39.739165,-104.993454
CO,Aurora,80014,40.0138883,-105.200522
CO,Denver,80203,39.6727843,-104.8270972
CO,Boulder,80303,40.148255,-105.124467
CO,Boulder,80301,39.72828486,-104.9867615
CO,Denver,80202,39.975394,-105.072728
CO,Littleton,80127,39.98982734,-105.0839801
CO,Westminster,80021,39.57266497,-105.1294663
CO,Golden,80401,39.6671689,-104.9960224
CO,Golden,80401,39.9002105,-105.1283233
CO,Westminster,80023,39.7404428,-105.13865
CO,Lafayette,80026,40.01598,-105.279814
CO,Boulder,80301,39.9618016,-104.9944704
CO,Superior,80027,40.07824197,-105.1888373
CO,Boulder,80301,40.04714,-105.214301
CO,Lakewood,80226,40.0228844,-105.2222518
CO,Boulder,80302,39.70760542,-105.0859633
CO,Boulder,80304,40.1684772,-105.1064319
CO,Boulder,80304,40.0188851,-105.2808193
CO,Boulder,80301,40.0376242,-105.2832287
CO,Longmont,80503,40.02392974,-105.2810665
CO,Pine,80407,40.067729,-105.208508
CO,Boulder,80301,40.15418159,-105.1734672
CO,Broomfiled,80470,39.49713462,-105.3816242
CO,Broomfiled,80021,40.0209299,-105.2102655
CO,Denver,80209,39.9176951,-105.112476
CO,Boulder,80302,39.91771217,-105.1124632
CO,Boulder,80302,40.015478,-105.28396
CO,Boulder,80124,40.020128,-105.28019
CO,Denver,80205,40.066916,-105.202994
CO,Denver,80237,39.7523,-104.984025
CO,Aurora,80013,39.726793,-105.107297
CO,LaFayette,80026,39.6271043,-104.8910819
CO,Golden,80401,39.9662703,-105.089989
CO,Golden,80401,39.693921,-105.25614
CO,Denver,80205,39.73412289,-105.1696222
CO,Denver,80113,39.739526,-104.771248
CO,Denver,80205,39.769868,-104.970297
CO,Boulder,80301,40.023802,-105.25591
CA,Lodi,95242,38.117022,-121.302941
WA,Shoreline,98133,47.7348902,-122.3445775
CO,Wheat Ridge,80033,39.7699356,-105.0788955
CA,Sacramento,95822,38.532417,-121.49527
CA,Blythe,92225,33.605657,-114.606334
CA,Tracy,95304,37.756821,-121.458631
CA,Cupertino,95014,37.323615,-122.067904
CO,Denver,80202,39.74517,-104.998184
CO,Denver,80204,39.74512,-104.9983
CO,Denver,80202,39.757885,-104.99814
UT,Lehi,84043,40.431011,-111.874459
WA,Seattle,98107,47.6743748,-122.3878536
CO,Salida,81201,38.523451,-105.983827
CO,Salida,81201,38.523863,-105.983093
NM,Silver City,88061,32.770159,-108.275419
UT,Orem,84057,40.297413,-111.694435
UT,Orem,84057,40.29844,-111.69341
CA,Los Angeles,91601,34.160367,-118.370894
CA,Selma,93662,36.559846,-119.601316
CA,Selma,93662,36.5615,-119.603151
CA,Selma,93662,36.558185,-119.611343
CA,Orange Cove,93646,36.697064,-119.308784
CO,Durango,81301,37.27533,-107.87193
WA,Zillah,98953,46.405066,-120.270721
NM,Gallup,87301,35.527936,-108.768952
CA,Pleasanton,94566,37.675541,-121.874907
CA,Chula Vista,91914,32.65,-116.97
CA,Alameda,94501,37.784173,-122.309084
CA,Oakland,94606,37.785814,-122.246167
CA,Newark,94560,37.536001,-122.06293
CA,Newark,94560,37.520821,-121.995755
CA,St. Helena,94574,38.502957,-122.464762
CA,St. Helena,94574,38.491639,-122.451981
CA,St. Helena,94574,38.482734,-122.4354
WA,Spokane,99205,47.675571,-117.426269
UT,Salt Lake City,84116,40.771137,-112.001597
UT,Salt Lake City,84108,40.750423,-111.813071
CA,Woodland Hills,91367,34.184239,-118.606605
AZ,Phoenix,85007,33.445087,-112.099086
CA,Irvine,92618,33.64945,-117.743996
CA,Irvine,92618,33.649428,-117.74398
WA,Bellevue,98007,47.584536,-122.148517
WA,Bellevue,98007,47.584556,-122.148459
CA,San Francisco,94122,37.753967,-122.488667
CA,Lemoore,93245,36.302126,-119.786016
NV,Gardnerville,89410,38.938496,-119.74268
NV,Las Vegas,89118,36.065812,-115.232084
CA,Sacramento,95811,38.597026,-121.5
CA,Sacramento,95814,38.583732,-121.500983
AZ,Buckeye,85326,33.43784,-112.555725
CA,Corte Madera,94925,37.924384,-122.513035
CA,Woodland,95776,38.591042,-121.691473
CA,Solana Beach,92075,32.988721,-117.269702
CA,Santa Barbara,93101,34.417853,-119.695376
CA,Los Angeles,91331,34.259347,-118.432873
CA,Los Angeles,90008,34.015726,-118.334977
CA,Los Angeles,90032,34.08753,-118.175698
CA,Los Angeles,91042,34.25859,-118.302398
CA,Los Angeles,90018,34.039842,-118.311084
CA,Los Angeles,91601,34.170437,-118.370491
CA,Los Angeles,91324,34.235369,-118.561866
CA,Los Angeles,91406,34.194397,-118.475069
CA,Los Angeles,91331,34.239218,-118.411611
CA,Los Angeles,91325,34.242673,-118.535569
